filename,width,height,class,xmin,ymin,xmax,ymax
WhatsApp-Image-2023-04-12-at-12-22-33-PM-1-_jpeg.rf.6aea0a32760baef85688fdc2fd4c38ba.jpg,640,640,Pantonix,328,251,466,284
WhatsApp-Image-2023-04-12-at-12-22-33-PM-1-_jpeg.rf.6aea0a32760baef85688fdc2fd4c38ba.jpg,640,640,Ecosprin,330,364,444,393
WhatsApp-Image-2023-04-12-at-12-22-33-PM-1-_jpeg.rf.6aea0a32760baef85688fdc2fd4c38ba.jpg,640,640,Glytas MR 30,343,420,554,456
WhatsApp-Image-2023-04-12-at-12-22-33-PM-1-_jpeg.rf.6aea0a32760baef85688fdc2fd4c38ba.jpg,640,640,Glipita M,401,520,506,549
WhatsApp-Image-2023-04-12-at-12-48-06-AM_jpeg.rf.6ed16dfe4408f6e8642a54509bf17483.jpg,640,640,Exium Mups,244,177,400,222
WhatsApp-Image-2023-04-12-at-12-48-06-AM_jpeg.rf.6ed16dfe4408f6e8642a54509bf17483.jpg,640,640,Predixa,242,217,323,255
WhatsApp-Image-2023-04-12-at-12-48-06-AM_jpeg.rf.6ed16dfe4408f6e8642a54509bf17483.jpg,640,640,Rofuclav,245,257,339,295
WhatsApp-Image-2023-04-12-at-12-48-06-AM_jpeg.rf.6ed16dfe4408f6e8642a54509bf17483.jpg,640,640,Aeron,244,296,319,322
WhatsApp-Image-2023-04-12-at-12-48-06-AM_jpeg.rf.6ed16dfe4408f6e8642a54509bf17483.jpg,640,640,Brezofil,256,323,335,354
WhatsApp-Image-2023-04-12-at-12-48-06-AM_jpeg.rf.6ed16dfe4408f6e8642a54509bf17483.jpg,640,640,Seasonix,253,351,343,392
340712222_784355116594036_2022585417379851523_n_jpg.rf.6ad3612b0f9aca2f0f65b2b6426582ef.jpg,640,640,Onium,291,195,392,229
340712222_784355116594036_2022585417379851523_n_jpg.rf.6ad3612b0f9aca2f0f65b2b6426582ef.jpg,640,640,Esoral,318,274,410,306
340712222_784355116594036_2022585417379851523_n_jpg.rf.6ad3612b0f9aca2f0f65b2b6426582ef.jpg,640,640,Caldil Plus,316,339,466,374
340712222_784355116594036_2022585417379851523_n_jpg.rf.6ad3612b0f9aca2f0f65b2b6426582ef.jpg,640,640,Hemofix FZ,314,411,475,447
340712222_784355116594036_2022585417379851523_n_jpg.rf.6ad3612b0f9aca2f0f65b2b6426582ef.jpg,640,640,Napa,331,471,401,498
340712222_784355116594036_2022585417379851523_n_jpg.rf.6ad3612b0f9aca2f0f65b2b6426582ef.jpg,640,640,Urobac,324,517,411,549
340994174_143250602044863_3064861133039737035_n_jpg.rf.628c72cc3f64c20f7f22bce82db82595.jpg,640,640,Kefuclav,253,278,349,303
340994174_143250602044863_3064861133039737035_n_jpg.rf.628c72cc3f64c20f7f22bce82db82595.jpg,640,640,Mylastin,266,333,376,357
340994174_143250602044863_3064861133039737035_n_jpg.rf.628c72cc3f64c20f7f22bce82db82595.jpg,640,640,Deflacort,266,381,376,404
340994174_143250602044863_3064861133039737035_n_jpg.rf.628c72cc3f64c20f7f22bce82db82595.jpg,640,640,DDR,278,444,328,469
WhatsApp-Image-2023-04-12-at-12-48-03-AM-2-_jpeg.rf.71d632a642caf943a760cb35674a5dba.jpg,640,640,Adora,292,108,377,137
WhatsApp-Image-2023-04-12-at-12-48-03-AM-2-_jpeg.rf.71d632a642caf943a760cb35674a5dba.jpg,640,640,Metryl,251,156,344,183
WhatsApp-Image-2023-04-12-at-12-48-03-AM-2-_jpeg.rf.71d632a642caf943a760cb35674a5dba.jpg,640,640,Napa Extend,238,200,402,227
WhatsApp-Image-2023-04-12-at-12-48-03-AM-2-_jpeg.rf.71d632a642caf943a760cb35674a5dba.jpg,640,640,Pansec,226,245,316,279
WhatsApp-Image-2023-04-12-at-12-48-03-AM-2-_jpeg.rf.71d632a642caf943a760cb35674a5dba.jpg,640,640,Viodin,131,302,248,340
WhatsApp-Image-2023-04-12-at-12-48-03-AM-2-_jpeg.rf.71d632a642caf943a760cb35674a5dba.jpg,640,640,Micoral,94,373,211,406
WhatsApp-Image-2023-04-12-at-12-48-09-AM_jpeg.rf.720d34d01d5741f7efbd63401179a7df.jpg,640,640,Adora,335,323,415,364
WhatsApp-Image-2023-04-12-at-12-48-09-AM_jpeg.rf.720d34d01d5741f7efbd63401179a7df.jpg,640,640,Napa,334,396,398,425
WhatsApp-Image-2023-04-12-at-12-48-09-AM_jpeg.rf.720d34d01d5741f7efbd63401179a7df.jpg,640,640,Precodil,336,440,436,483
WhatsApp-Image-2023-04-12-at-12-48-09-AM_jpeg.rf.720d34d01d5741f7efbd63401179a7df.jpg,640,640,Fenomax,350,507,452,534
WhatsApp-Image-2023-04-15-at-10-42-11-AM_jpeg.rf.6b97430c2e640e9fa013605bc334c36c.jpg,640,640,Tocef,477,210,563,244
WhatsApp-Image-2023-04-15-at-10-42-11-AM_jpeg.rf.6b97430c2e640e9fa013605bc334c36c.jpg,640,640,Renova,476,301,562,325
WhatsApp-Image-2023-04-15-at-10-42-11-AM_jpeg.rf.6b97430c2e640e9fa013605bc334c36c.jpg,640,640,Alcet,489,372,573,400
WhatsApp-Image-2023-04-15-at-10-42-11-AM_jpeg.rf.6b97430c2e640e9fa013605bc334c36c.jpg,640,640,Omidon,528,491,621,518
WhatsApp-Image-2023-04-15-at-10-42-11-AM_jpeg.rf.6b97430c2e640e9fa013605bc334c36c.jpg,640,640,Zis DS,314,549,408,578
340670739_540074484973381_7953536357235850131_n_jpg.rf.734257d7ae2b7b0a52f99a8058e004c6.jpg,640,640,Fuclav,351,333,461,367
340670739_540074484973381_7953536357235850131_n_jpg.rf.734257d7ae2b7b0a52f99a8058e004c6.jpg,640,640,Muron,285,424,421,456
WhatsApp-Image-2023-04-12-at-12-22-34-PM_jpeg.rf.7433e9fc6726d62a67dd811f62fb65b0.jpg,640,640,Gensulin M,325,205,449,226
WhatsApp-Image-2023-04-12-at-12-22-34-PM_jpeg.rf.7433e9fc6726d62a67dd811f62fb65b0.jpg,640,640,Empalina,366,313,474,340
WhatsApp-Image-2023-04-12-at-12-22-34-PM_jpeg.rf.7433e9fc6726d62a67dd811f62fb65b0.jpg,640,640,Rosuva,378,388,470,413
WhatsApp-Image-2023-04-12-at-12-22-34-PM_jpeg.rf.7433e9fc6726d62a67dd811f62fb65b0.jpg,640,640,Camlosart,379,454,524,481
WhatsApp-Image-2023-04-12-at-12-22-34-PM_jpeg.rf.7433e9fc6726d62a67dd811f62fb65b0.jpg,640,640,Fenatrol,399,520,500,545
WhatsApp-Image-2023-04-12-at-12-22-34-PM_jpeg.rf.7433e9fc6726d62a67dd811f62fb65b0.jpg,640,640,NeuroB,393,578,520,606
WhatsApp-Image-2023-04-12-at-12-22-35-PM-1-_jpeg.rf.7c0f8688eff68933f2f482851830026a.jpg,640,640,Neobion,207,347,369,382
WhatsApp-Image-2023-04-12-at-12-22-35-PM-1-_jpeg.rf.7c0f8688eff68933f2f482851830026a.jpg,640,640,Lyroxen CR,214,238,455,280
WhatsApp-Image-2023-04-12-at-12-22-35-PM-1-_jpeg.rf.7c0f8688eff68933f2f482851830026a.jpg,640,640,Sergel,326,159,430,194
WhatsApp-Image-2023-04-12-at-12-22-35-PM-1-_jpeg.rf.7c0f8688eff68933f2f482851830026a.jpg,640,640,Relanab,336,92,465,121
341010523_946572373153726_2974498616726589146_n_jpg.rf.7b7297004a7e9cf3ae5cb8885a003588.jpg,640,640,Reumacap,460,295,567,331
341010523_946572373153726_2974498616726589146_n_jpg.rf.7b7297004a7e9cf3ae5cb8885a003588.jpg,640,640,Pantonix,466,358,544,390
341010523_946572373153726_2974498616726589146_n_jpg.rf.7b7297004a7e9cf3ae5cb8885a003588.jpg,640,640,Relentus,472,413,548,440
WhatsApp-Image-2023-04-15-at-10-41-44-AM_jpeg.rf.5d225659b54efe84c733de634fa7db7e.jpg,640,640,A to Z,279,240,359,270
WhatsApp-Image-2023-04-15-at-10-41-44-AM_jpeg.rf.5d225659b54efe84c733de634fa7db7e.jpg,640,640,Alagra,291,299,399,326
WhatsApp-Image-2023-04-15-at-10-41-44-AM_jpeg.rf.5d225659b54efe84c733de634fa7db7e.jpg,640,640,Telukast,303,350,436,374
WhatsApp-Image-2023-04-15-at-10-41-44-AM_jpeg.rf.5d225659b54efe84c733de634fa7db7e.jpg,640,640,Napa,313,417,408,437
WhatsApp-Image-2023-04-12-at-12-48-00-AM-1-_jpeg.rf.776aa570e11c69e1b3464d672785d19f.jpg,640,640,Bizoran,233,157,340,185
WhatsApp-Image-2023-04-12-at-12-48-00-AM-1-_jpeg.rf.776aa570e11c69e1b3464d672785d19f.jpg,640,640,Viset,266,225,335,256
WhatsApp-Image-2023-04-12-at-12-48-00-AM-1-_jpeg.rf.776aa570e11c69e1b3464d672785d19f.jpg,640,640,Bislol,256,289,337,322
WhatsApp-Image-2023-04-12-at-12-48-00-AM-1-_jpeg.rf.776aa570e11c69e1b3464d672785d19f.jpg,640,640,Mirader,263,361,372,396
WhatsApp-Image-2023-04-12-at-12-22-07-PM_jpeg.rf.768912f4b074a3cbe2eeb99ed32fdb88.jpg,640,640,Bisopro,329,179,418,211
WhatsApp-Image-2023-04-12-at-12-22-07-PM_jpeg.rf.768912f4b074a3cbe2eeb99ed32fdb88.jpg,640,640,Bizoran,336,236,422,257
WhatsApp-Image-2023-04-12-at-12-22-07-PM_jpeg.rf.768912f4b074a3cbe2eeb99ed32fdb88.jpg,640,640,Comprid,332,282,436,316
WhatsApp-Image-2023-04-12-at-12-22-07-PM_jpeg.rf.768912f4b074a3cbe2eeb99ed32fdb88.jpg,640,640,Comet,335,350,417,381
WhatsApp-Image-2023-04-12-at-12-22-07-PM_jpeg.rf.768912f4b074a3cbe2eeb99ed32fdb88.jpg,640,640,Omidon,341,422,435,448
WhatsApp-Image-2023-04-12-at-12-22-07-PM_jpeg.rf.768912f4b074a3cbe2eeb99ed32fdb88.jpg,640,640,Sergel,359,466,437,499
WhatsApp-Image-2023-04-12-at-12-22-07-PM_jpeg.rf.768912f4b074a3cbe2eeb99ed32fdb88.jpg,640,640,Abdalan,364,510,472,541
WhatsApp-Image-2023-04-12-at-12-22-07-PM_jpeg.rf.768912f4b074a3cbe2eeb99ed32fdb88.jpg,640,640,Filmet,359,559,456,587
WhatsApp-Image-2023-04-12-at-12-22-32-PM_jpeg.rf.7cd4508867af4d8385e4a1521bdf36a8.jpg,640,640,Beuflox,450,49,561,102
WhatsApp-Image-2023-04-12-at-12-22-32-PM_jpeg.rf.7cd4508867af4d8385e4a1521bdf36a8.jpg,640,640,Filmet,445,156,559,204
WhatsApp-Image-2023-04-12-at-12-48-00-AM-1-_jpeg.rf.6cee27125bd0bbd4011650479973a761.jpg,640,640,Bizoran,233,157,340,185
WhatsApp-Image-2023-04-12-at-12-48-00-AM-1-_jpeg.rf.6cee27125bd0bbd4011650479973a761.jpg,640,640,Viset,266,225,335,256
WhatsApp-Image-2023-04-12-at-12-48-00-AM-1-_jpeg.rf.6cee27125bd0bbd4011650479973a761.jpg,640,640,Bislol,256,289,337,322
WhatsApp-Image-2023-04-12-at-12-48-00-AM-1-_jpeg.rf.6cee27125bd0bbd4011650479973a761.jpg,640,640,Mirader,263,361,372,396
WhatsApp-Image-2023-04-12-at-12-48-17-AM_jpeg.rf.816c6cec1b2787e024b79f5cb959bd7a.jpg,640,640,Napadol,236,295,322,329
WhatsApp-Image-2023-04-12-at-12-48-17-AM_jpeg.rf.816c6cec1b2787e024b79f5cb959bd7a.jpg,640,640,Beklo,248,376,315,411
WhatsApp-Image-2023-04-12-at-12-48-17-AM_jpeg.rf.816c6cec1b2787e024b79f5cb959bd7a.jpg,640,640,Biocal D,252,445,360,481
WhatsApp-Image-2023-04-12-at-12-48-17-AM_jpeg.rf.816c6cec1b2787e024b79f5cb959bd7a.jpg,640,640,Rivotril,254,506,343,547
WhatsApp-Image-2023-04-11-at-11-49-39-PM-2-_jpeg.rf.664faa72d6362674ac2a687a238f3292.jpg,640,640,Ceevit,162,453,293,488
WhatsApp-Image-2023-04-11-at-11-49-39-PM-2-_jpeg.rf.664faa72d6362674ac2a687a238f3292.jpg,640,640,Marincal DX,171,358,362,395
WhatsApp-Image-2023-04-11-at-11-49-39-PM-2-_jpeg.rf.664faa72d6362674ac2a687a238f3292.jpg,640,640,Maxpro,173,282,304,318
WhatsApp-Image-2023-04-11-at-11-49-39-PM-2-_jpeg.rf.664faa72d6362674ac2a687a238f3292.jpg,640,640,Etorac,164,221,277,246
WhatsApp-Image-2023-04-11-at-11-49-39-PM-2-_jpeg.rf.664faa72d6362674ac2a687a238f3292.jpg,640,640,Fluclox,158,139,264,165
WhatsApp-Image-2023-04-11-at-11-49-39-PM-2-_jpeg.rf.664faa72d6362674ac2a687a238f3292.jpg,640,640,Orcef,159,68,253,99
WhatsApp-Image-2023-04-12-at-12-46-32-AM-1-_jpeg.rf.7cb9e3d986f55b9a55df92c94e64ca9d.jpg,640,640,T Mycin Plus,254,201,414,254
WhatsApp-Image-2023-04-12-at-12-46-32-AM-1-_jpeg.rf.7cb9e3d986f55b9a55df92c94e64ca9d.jpg,640,640,Everfresh,256,327,377,371
WhatsApp-Image-2023-04-12-at-12-22-23-PM-1-_jpeg.rf.7bdee8d9186f12a314a0f51fc16e051c.jpg,640,640,Remmo,237,130,346,159
WhatsApp-Image-2023-04-12-at-12-22-23-PM-1-_jpeg.rf.7bdee8d9186f12a314a0f51fc16e051c.jpg,640,640,Precodil,218,190,340,221
WhatsApp-Image-2023-04-12-at-12-22-28-PM-1-_jpeg.rf.79e6a06ed68c9fa753514fb1ffc3088e.jpg,640,640,Demovo,377,146,506,178
WhatsApp-Image-2023-04-12-at-12-22-28-PM-1-_jpeg.rf.79e6a06ed68c9fa753514fb1ffc3088e.jpg,640,640,Cefotil Plus,390,212,559,247
WhatsApp-Image-2023-04-12-at-12-22-28-PM-1-_jpeg.rf.79e6a06ed68c9fa753514fb1ffc3088e.jpg,640,640,Flexifen,414,272,529,305
WhatsApp-Image-2023-04-12-at-12-22-28-PM-1-_jpeg.rf.79e6a06ed68c9fa753514fb1ffc3088e.jpg,640,640,Delanzo,411,328,518,363
WhatsApp-Image-2023-04-12-at-12-23-16-PM_jpeg.rf.826cbc8c1e1015f7363b78a60e7b00b0.jpg,640,640,Bisopro,320,187,392,215
WhatsApp-Image-2023-04-12-at-12-23-16-PM_jpeg.rf.826cbc8c1e1015f7363b78a60e7b00b0.jpg,640,640,Bizoran,333,232,402,251
WhatsApp-Image-2023-04-12-at-12-23-16-PM_jpeg.rf.826cbc8c1e1015f7363b78a60e7b00b0.jpg,640,640,Comprid,340,277,453,303
WhatsApp-Image-2023-04-12-at-12-23-16-PM_jpeg.rf.826cbc8c1e1015f7363b78a60e7b00b0.jpg,640,640,Comet,352,342,417,358
WhatsApp-Image-2023-04-12-at-12-23-16-PM_jpeg.rf.826cbc8c1e1015f7363b78a60e7b00b0.jpg,640,640,Omidon,365,395,443,419
WhatsApp-Image-2023-04-12-at-12-23-16-PM_jpeg.rf.826cbc8c1e1015f7363b78a60e7b00b0.jpg,640,640,Sergel,381,440,451,462
WhatsApp-Image-2023-04-12-at-12-23-16-PM_jpeg.rf.826cbc8c1e1015f7363b78a60e7b00b0.jpg,640,640,Abdalan,397,476,479,499
WhatsApp-Image-2023-04-12-at-12-23-16-PM_jpeg.rf.826cbc8c1e1015f7363b78a60e7b00b0.jpg,640,640,Filmet,404,518,474,541
340986986_970182227329869_5744590874985760647_n_jpg.rf.8255a40c2d29d7de58344b46f208b13b.jpg,640,640,D-Balance,417,155,513,174
340986986_970182227329869_5744590874985760647_n_jpg.rf.8255a40c2d29d7de58344b46f208b13b.jpg,640,640,Calbo,444,222,500,240
340986986_970182227329869_5744590874985760647_n_jpg.rf.8255a40c2d29d7de58344b46f208b13b.jpg,640,640,Esita,444,280,498,303
340986986_970182227329869_5744590874985760647_n_jpg.rf.8255a40c2d29d7de58344b46f208b13b.jpg,640,640,Thyrox,470,412,535,437
WhatsApp-Image-2023-04-12-at-12-46-33-AM_jpeg.rf.7bc2f6434966581717873328fe1f825a.jpg,640,640,Gynova,306,50,433,142
WhatsApp-Image-2023-04-12-at-12-46-33-AM_jpeg.rf.7bc2f6434966581717873328fe1f825a.jpg,640,640,Alestor,299,243,417,332
WhatsApp-Image-2023-04-12-at-12-48-15-AM_jpeg.rf.806ace38ac841fa7a765496fc96e46bc.jpg,640,640,Letrozol,362,244,451,276
WhatsApp-Image-2023-04-12-at-12-48-15-AM_jpeg.rf.806ace38ac841fa7a765496fc96e46bc.jpg,640,640,Gynova,331,305,439,338
WhatsApp-Image-2023-04-12-at-12-48-15-AM_jpeg.rf.806ace38ac841fa7a765496fc96e46bc.jpg,640,640,Nexum,336,381,430,407
WhatsApp-Image-2023-04-12-at-12-48-15-AM_jpeg.rf.806ace38ac841fa7a765496fc96e46bc.jpg,640,640,Thyrin,298,444,390,471
WhatsApp-Image-2023-04-12-at-12-48-15-AM_jpeg.rf.806ace38ac841fa7a765496fc96e46bc.jpg,640,640,Microgest,315,490,432,519
WhatsApp-Image-2023-04-13-at-1-56-09-PM-1-_jpeg.rf.7e8502704bba93194f7a7d18a47db0fb.jpg,640,640,Ceftron,319,123,442,153
WhatsApp-Image-2023-04-13-at-1-56-09-PM-1-_jpeg.rf.7e8502704bba93194f7a7d18a47db0fb.jpg,640,640,Phylopen,336,195,442,229
WhatsApp-Image-2023-04-13-at-1-56-09-PM-1-_jpeg.rf.7e8502704bba93194f7a7d18a47db0fb.jpg,640,640,Toradolin,344,286,485,313
WhatsApp-Image-2023-04-13-at-1-56-09-PM-1-_jpeg.rf.7e8502704bba93194f7a7d18a47db0fb.jpg,640,640,Pronex,352,350,454,386
WhatsApp-Image-2023-04-13-at-1-56-09-PM-1-_jpeg.rf.7e8502704bba93194f7a7d18a47db0fb.jpg,640,640,Retabac,262,425,390,462
WhatsApp-Image-2023-04-13-at-1-56-10-PM_jpeg.rf.7979bb18508abe5b2ee0f6fa9485eb46.jpg,640,640,Moxaclav,321,178,480,246
WhatsApp-Image-2023-04-13-at-1-56-10-PM_jpeg.rf.7979bb18508abe5b2ee0f6fa9485eb46.jpg,640,640,Etocox,360,262,473,306
WhatsApp-Image-2023-04-13-at-1-56-10-PM_jpeg.rf.7979bb18508abe5b2ee0f6fa9485eb46.jpg,640,640,Pronex,371,332,513,373
WhatsApp-Image-2023-04-13-at-1-56-10-PM_jpeg.rf.7979bb18508abe5b2ee0f6fa9485eb46.jpg,640,640,Algecal,377,415,521,455
WhatsApp-Image-2023-04-12-at-12-20-48-PM_jpeg.rf.7732bdd747c65dd9a593cc31f7121fce.jpg,640,640,Linaglip M,297,167,421,187
WhatsApp-Image-2023-04-12-at-12-20-48-PM_jpeg.rf.7732bdd747c65dd9a593cc31f7121fce.jpg,640,640,Corestin,306,209,403,232
WhatsApp-Image-2023-04-12-at-12-20-48-PM_jpeg.rf.7732bdd747c65dd9a593cc31f7121fce.jpg,640,640,Losartan,319,257,415,279
WhatsApp-Image-2023-04-12-at-12-20-48-PM_jpeg.rf.7732bdd747c65dd9a593cc31f7121fce.jpg,640,640,Tibonor,319,306,423,327
WhatsApp-Image-2023-04-12-at-12-20-48-PM_jpeg.rf.7732bdd747c65dd9a593cc31f7121fce.jpg,640,640,Melonin,329,365,437,390
WhatsApp-Image-2023-04-12-at-12-20-48-PM_jpeg.rf.7732bdd747c65dd9a593cc31f7121fce.jpg,640,640,D-Fill,343,428,427,448
WhatsApp-Image-2023-04-12-at-12-20-48-PM_jpeg.rf.7732bdd747c65dd9a593cc31f7121fce.jpg,640,640,Milcal,351,475,437,495
WhatsApp-Image-2023-04-12-at-12-20-48-PM_jpeg.rf.7732bdd747c65dd9a593cc31f7121fce.jpg,640,640,Carticare  TS,361,515,529,540
WhatsApp-Image-2023-04-11-at-11-49-36-PM-1-_jpeg.rf.834036dc92e002adf93b0e536b08ac9e.jpg,640,640,Azithrocin,274,149,375,178
WhatsApp-Image-2023-04-11-at-11-49-36-PM-1-_jpeg.rf.834036dc92e002adf93b0e536b08ac9e.jpg,640,640,Fexo,299,201,346,223
WhatsApp-Image-2023-04-11-at-11-49-36-PM-1-_jpeg.rf.834036dc92e002adf93b0e536b08ac9e.jpg,640,640,Halobet,261,259,349,282
WhatsApp-Image-2023-04-11-at-11-49-36-PM-1-_jpeg.rf.834036dc92e002adf93b0e536b08ac9e.jpg,640,640,Emolent,287,307,378,331
WhatsApp-Image-2023-04-11-at-11-49-36-PM-1-_jpeg.rf.834036dc92e002adf93b0e536b08ac9e.jpg,640,640,Almex,350,354,420,380
WhatsApp-Image-2023-04-11-at-11-49-36-PM-1-_jpeg.rf.834036dc92e002adf93b0e536b08ac9e.jpg,640,640,Esoral,367,418,455,447
WhatsApp-Image-2023-04-11-at-11-49-36-PM-1-_jpeg.rf.834036dc92e002adf93b0e536b08ac9e.jpg,640,640,Ticas,309,486,380,513
WhatsApp-Image-2023-04-12-at-12-20-46-PM-1-_jpeg.rf.7590e7b01c7e487e518f6783fddfd202.jpg,640,640,Tyclav,391,142,508,176
WhatsApp-Image-2023-04-12-at-12-20-46-PM-1-_jpeg.rf.7590e7b01c7e487e518f6783fddfd202.jpg,640,640,Ace,368,235,450,263
WhatsApp-Image-2023-04-12-at-12-20-46-PM-1-_jpeg.rf.7590e7b01c7e487e518f6783fddfd202.jpg,640,640,Xyflo,386,312,483,342
WhatsApp-Image-2023-04-12-at-12-20-46-PM-1-_jpeg.rf.7590e7b01c7e487e518f6783fddfd202.jpg,640,640,Precodil,373,380,501,411
WhatsApp-Image-2023-04-12-at-12-20-46-PM-1-_jpeg.rf.7590e7b01c7e487e518f6783fddfd202.jpg,640,640,Docopa,371,464,494,494
WhatsApp-Image-2023-04-12-at-12-20-46-PM-1-_jpeg.rf.7590e7b01c7e487e518f6783fddfd202.jpg,640,640,Deslor,378,536,493,568
WhatsApp-Image-2023-04-12-at-12-46-28-AM-1-_jpeg.rf.8755a9af1ddbb7fb5c967304cfecbae8.jpg,640,640,Xalcort,254,300,362,323
WhatsApp-Image-2023-04-12-at-12-46-28-AM-1-_jpeg.rf.8755a9af1ddbb7fb5c967304cfecbae8.jpg,640,640,Fexten,292,374,384,405
WhatsApp-Image-2023-04-12-at-12-46-28-AM-1-_jpeg.rf.8755a9af1ddbb7fb5c967304cfecbae8.jpg,640,640,Dermasol,235,456,392,490
WhatsApp-Image-2023-04-12-at-12-46-28-AM_jpeg.rf.88e50f49c1712894f67f9d98c8876e01.jpg,640,640,Myosit,315,113,463,168
WhatsApp-Image-2023-04-12-at-12-46-28-AM_jpeg.rf.88e50f49c1712894f67f9d98c8876e01.jpg,640,640,Giane,325,291,438,341
WhatsApp-Image-2023-04-12-at-12-48-13-AM_jpeg.rf.73cde42135bf15186a1287d4f5d5356b.jpg,640,640,Deflaxen,286,301,415,328
WhatsApp-Image-2023-04-12-at-12-48-13-AM_jpeg.rf.73cde42135bf15186a1287d4f5d5356b.jpg,640,640,Fexofast,321,382,429,409
WhatsApp-Image-2023-04-12-at-12-48-13-AM_jpeg.rf.73cde42135bf15186a1287d4f5d5356b.jpg,640,640,Dermasol,261,468,388,500
WhatsApp-Image-2023-04-12-at-12-46-33-AM_jpeg.rf.7b6a71b7af5db9f378d6340762e3d1e2.jpg,640,640,Gynova,306,50,433,142
WhatsApp-Image-2023-04-12-at-12-46-33-AM_jpeg.rf.7b6a71b7af5db9f378d6340762e3d1e2.jpg,640,640,Alestor,299,243,417,332
WhatsApp-Image-2023-04-12-at-12-20-46-PM-1-_jpeg.rf.879e8047a2251d8d766c502c2745124a.jpg,640,640,Tyclav,391,142,508,176
WhatsApp-Image-2023-04-12-at-12-20-46-PM-1-_jpeg.rf.879e8047a2251d8d766c502c2745124a.jpg,640,640,Ace,368,235,450,263
WhatsApp-Image-2023-04-12-at-12-20-46-PM-1-_jpeg.rf.879e8047a2251d8d766c502c2745124a.jpg,640,640,Xyflo,386,312,483,342
WhatsApp-Image-2023-04-12-at-12-20-46-PM-1-_jpeg.rf.879e8047a2251d8d766c502c2745124a.jpg,640,640,Precodil,373,380,501,411
WhatsApp-Image-2023-04-12-at-12-20-46-PM-1-_jpeg.rf.879e8047a2251d8d766c502c2745124a.jpg,640,640,Docopa,371,464,494,494
WhatsApp-Image-2023-04-12-at-12-20-46-PM-1-_jpeg.rf.879e8047a2251d8d766c502c2745124a.jpg,640,640,Deslor,378,536,493,568
WhatsApp-Image-2023-04-12-at-12-46-31-AM_jpeg.rf.884d97e9874fa8be7eb7a5d40146ba3c.jpg,640,640,Esita,165,321,217,347
WhatsApp-Image-2023-04-12-at-12-46-31-AM_jpeg.rf.884d97e9874fa8be7eb7a5d40146ba3c.jpg,640,640,Rispolux,169,381,241,406
WhatsApp-Image-2023-04-12-at-12-46-31-AM_jpeg.rf.884d97e9874fa8be7eb7a5d40146ba3c.jpg,640,640,Maxpro,169,435,236,459
WhatsApp-Image-2023-04-12-at-12-22-14-PM_jpeg.rf.7c3c780fb3bc5dd4cac487d30858f825.jpg,640,640,Dimerol,288,252,418,276
WhatsApp-Image-2023-04-12-at-12-22-14-PM_jpeg.rf.7c3c780fb3bc5dd4cac487d30858f825.jpg,640,640,Glipita,340,306,451,333
WhatsApp-Image-2023-04-12-at-12-22-14-PM_jpeg.rf.7c3c780fb3bc5dd4cac487d30858f825.jpg,640,640,Kindical DX,326,360,540,389
WhatsApp-Image-2023-04-12-at-12-22-14-PM_jpeg.rf.7c3c780fb3bc5dd4cac487d30858f825.jpg,640,640,Tri B,344,408,469,439
WhatsApp-Image-2023-04-12-at-12-22-14-PM_jpeg.rf.7c3c780fb3bc5dd4cac487d30858f825.jpg,640,640,Omidon,345,460,455,488
WhatsApp-Image-2023-04-12-at-12-22-14-PM_jpeg.rf.7c3c780fb3bc5dd4cac487d30858f825.jpg,640,640,Napa,345,514,434,540
WhatsApp-Image-2023-04-13-at-1-56-12-PM-1-_jpeg.rf.88ee81bf35a257e7fb0f23aa6087605f.jpg,640,640,Adlock,412,277,529,311
WhatsApp-Image-2023-04-13-at-1-56-12-PM-1-_jpeg.rf.88ee81bf35a257e7fb0f23aa6087605f.jpg,640,640,Tofranil,369,95,482,130
WhatsApp-Image-2023-04-13-at-1-56-12-PM-1-_jpeg.rf.88ee81bf35a257e7fb0f23aa6087605f.jpg,640,640,Zolax,432,414,542,455
WhatsApp-Image-2023-04-15-at-10-42-12-AM_jpeg.rf.867bb57d33374824d396d16c6d0c8107.jpg,640,640,Cofnil Plus,276,120,428,153
WhatsApp-Image-2023-04-15-at-10-42-12-AM_jpeg.rf.867bb57d33374824d396d16c6d0c8107.jpg,640,640,Arokast,280,182,390,212
WhatsApp-Image-2023-04-15-at-10-42-12-AM_jpeg.rf.867bb57d33374824d396d16c6d0c8107.jpg,640,640,Dextac,275,218,357,256
WhatsApp-Image-2023-04-15-at-10-42-12-AM_jpeg.rf.867bb57d33374824d396d16c6d0c8107.jpg,640,640,Cefotil,283,263,371,294
WhatsApp-Image-2023-04-15-at-10-42-12-AM_jpeg.rf.867bb57d33374824d396d16c6d0c8107.jpg,640,640,Doximar,276,308,388,332
340698438_636074478391235_7133629954957938980_n_jpg.rf.8aeb6a9c6c476fe4bd35f3be8d86bd5f.jpg,640,640,Ace,301,375,378,436
340698438_636074478391235_7133629954957938980_n_jpg.rf.8aeb6a9c6c476fe4bd35f3be8d86bd5f.jpg,640,640,Docopa,317,297,447,358
340698438_636074478391235_7133629954957938980_n_jpg.rf.8aeb6a9c6c476fe4bd35f3be8d86bd5f.jpg,640,640,Ambrox,299,189,425,257
340698438_636074478391235_7133629954957938980_n_jpg.rf.8aeb6a9c6c476fe4bd35f3be8d86bd5f.jpg,640,640,Clacido,333,80,455,140
